Seq,DateListed,身分,區域別,性別,總計,阿美族,泰雅族,排灣族,布農族,魯凱族,卑南族,鄒族,賽夏族,雅美族,邵族,噶瑪蘭族,太魯閣族,撒奇萊雅族,賽德克族,拉阿魯哇族,卡那卡那富族,尚未申報
19205,20220412,不分平地山地,新竹縣,男,10843,935,8273,266,164,40,76,18,782,9,5,3,101,5,33,0,0,133
19206,20220412,不分平地山地,新竹縣,女,11221,1168,8099,370,282,37,79,26,797,10,4,5,166,7,51,0,1,119
19233,20220412,不分平地山地,苗栗縣,男,5592,671,3135,196,147,10,43,5,1228,8,4,5,59,0,29,2,0,50
19234,20220412,不分平地山地,苗栗縣,女,5880,852,3137,257,248,14,53,18,1089,9,7,9,90,1,36,1,0,59
19271,20220412,不分平地山地,彰化縣,男,2687,1015,190,648,470,55,78,22,13,6,15,15,68,0,55,0,1,36
19272,20220412,不分平地山地,彰化縣,女,3475,1247,351,805,581,79,141,30,17,5,11,11,87,0,61,2,7,40
19325,20220412,不分平地山地,南投縣,男,14772,456,2850,215,7176,33,28,114,19,2,224,2,53,1,3585,8,0,6
19326,20220412,不分平地山地,南投縣,女,14715,641,2997,333,6873,47,50,145,26,3,199,4,82,2,3303,3,4,3
19353,20220412,不分平地山地,雲林縣,男,1085,427,115,203,154,29,21,14,11,6,0,2,64,0,16,0,0,23
19354,20220412,不分平地山地,雲林縣,女,1623,671,210,277,212,34,46,33,12,4,0,3,66,2,21,2,0,30
19395,20220412,不分平地山地,嘉義縣,男,2791,259,73,142,149,8,28,2030,16,0,6,3,23,0,14,2,0,38
19396,20220412,不分平地山地,嘉義縣,女,3143,404,137,214,188,18,46,1985,21,1,12,2,47,1,26,2,1,38
19433,20220412,不分平地山地,屏東縣,男,30036,1109,191,24781,327,3007,102,33,8,4,2,2,95,2,21,9,5,338
19434,20220412,不分平地山地,屏東縣,女,30833,1409,327,24740,523,3145,155,39,22,11,2,10,126,5,28,14,4,273
19501,20220412,不分平地山地,臺東縣,男,40014,18267,217,8659,4288,1064,3964,13,25,2135,0,60,89,4,20,1,3,1205
19502,20220412,不分平地山地,臺東縣,女,38382,17537,323,8283,4231,1039,3792,34,33,2097,3,55,149,5,23,1,3,774
19535,20220412,不分平地山地,花蓮縣,男,47043,26643,1189,415,4273,30,249,10,34,11,0,360,11670,339,488,1,0,1331
19536,20220412,不分平地山地,花蓮縣,女,46414,26319,1542,556,4085,62,298,22,43,18,0,315,11582,375,461,3,0,733
19563,20220412,不分平地山地,澎湖縣,男,318,126,48,68,28,7,11,2,2,1,0,0,12,0,9,1,2,1
19564,20220412,不分平地山地,澎湖縣,女,337,131,49,73,42,5,14,5,1,1,0,0,8,0,7,0,1,0
19577,20220412,不分平地山地,基隆市,男,4585,3719,288,128,119,10,43,9,8,3,1,7,101,3,23,0,0,123
19578,20220412,不分平地山地,基隆市,女,4887,3819,407,166,140,9,60,21,9,7,1,8,124,4,17,0,0,95
19593,20220412,不分平地山地,新竹市,男,1899,796,519,156,86,15,41,4,117,1,3,2,90,0,17,0,0,52
19594,20220412,不分平地山地,新竹市,女,2576,918,859,219,113,27,59,16,157,6,3,2,113,2,24,0,0,58
19601,20220412,不分平地山地,嘉義市,男,501,111,27,48,67,11,19,180,5,0,0,1,12,3,11,0,0,6
19602,20220412,不分平地山地,嘉義市,女,703,165,72,94,79,13,26,214,2,0,1,6,16,3,9,0,0,3
19609,20220412,不分平地山地,金門縣,男,615,296,64,86,62,14,6,12,5,0,0,1,43,0,6,0,1,19
19610,20220412,不分平地山地,金門縣,女,610,306,72,83,67,11,9,9,14,0,2,2,24,0,6,0,0,5
19623,20220412,不分平地山地,連江縣,男,170,72,23,23,18,3,3,2,2,0,0,1,18,0,3,0,0,2
19624,20220412,不分平地山地,連江縣,女,110,53,14,14,6,0,1,1,1,2,0,0,14,0,3,0,0,1
19635,20220412,平地原住民,新北市,男,18671,16155,44,791,14,97,635,0,152,0,24,139,3,38,2,0,0,577
19636,20220412,平地原住民,新北市,女,20778,17769,101,921,45,125,762,0,219,1,29,160,9,20,0,0,0,617
19695,20220412,平地原住民,臺北市,男,4369,3566,26,255,2,26,221,0,56,0,7,23,1,15,0,0,0,171
19696,20220412,平地原住民,臺北市,女,5536,4475,28,315,2,29,281,0,60,0,17,23,3,21,0,0,0,282
19721,20220412,平地原住民,桃園市,男,21236,18412,144,915,15,101,620,0,379,0,16,101,6,83,1,0,0,443
19722,20220412,平地原住民,桃園市,女,22382,19272,218,1048,25,110,646,1,492,0,20,85,8,61,0,0,0,396
19749,20220412,平地原住民,臺中市,男,7112,5254,50,1045,29,89,361,0,89,0,69,18,4,8,0,0,0,96
19750,20220412,平地原住民,臺中市,女,7761,5624,65,1148,32,111,433,0,104,0,100,36,3,7,1,0,0,97
19809,20220412,平地原住民,臺南市,男,1674,1178,6,258,9,9,165,0,7,0,6,9,1,4,0,0,0,22
19810,20220412,平地原住民,臺南市,女,2279,1592,4,344,10,23,224,0,15,0,10,9,1,5,0,0,0,42
19885,20220412,平地原住民,高雄市,男,6379,4756,10,1046,14,66,405,6,19,0,8,20,1,5,0,0,0,23
19886,20220412,平地原住民,高雄市,女,7290,5382,17,1238,24,50,482,1,37,1,10,19,4,7,0,0,0,18
19965,20220412,平地原住民,宜蘭縣,男,1228,1058,15,58,0,11,45,0,5,0,2,9,1,5,0,0,0,19
19966,20220412,平地原住民,宜蘭縣,女,1592,1346,13,97,0,12,67,0,18,0,1,12,1,2,0,0,0,23
19991,20220412,平地原住民,新竹縣,男,1409,928,149,63,0,16,76,0,139,0,5,3,1,5,0,0,0,24
19992,20220412,平地原住民,新竹縣,女,1715,1142,152,108,7,14,77,0,172,0,4,5,0,7,0,0,0,27
20019,20220412,平地原住民,苗栗縣,男,2278,670,302,30,1,1,39,0,1195,0,4,5,0,0,0,0,0,31
20020,20220412,平地原住民,苗栗縣,女,2311,844,275,51,5,2,52,3,1032,0,7,9,1,1,0,0,0,29
20057,20220412,平地原住民,彰化縣,男,1343,1000,4,179,4,18,78,0,7,0,15,15,0,0,0,0,0,23
20058,20220412,平地原住民,彰化縣,女,1681,1223,13,211,6,30,140,1,12,0,10,11,1,0,0,0,0,23
20111,20220412,平地原住民,南投縣,男,779,456,4,41,4,5,26,0,10,0,224,2,3,1,0,0,0,3
20112,20220412,平地原住民,南投縣,女,1004,633,13,69,14,6,49,0,14,0,198,4,1,2,0,0,0,1
20139,20220412,平地原住民,雲林縣,男,532,422,4,54,0,6,21,0,7,0,0,2,0,0,1,0,0,15
20140,20220412,平地原住民,雲林縣,女,828,666,8,68,0,3,45,0,12,0,0,3,0,2,2,0,0,19
20181,20220412,平地原住民,嘉義縣,男,363,257,3,33,0,3,28,0,12,0,6,3,1,0,0,0,0,17
20182,20220412,平地原住民,嘉義縣,女,561,404,12,49,0,6,44,3,17,0,11,2,1,1,0,0,0,11
20219,20220412,平地原住民,屏東縣,男,2270,981,5,1119,0,34,101,0,1,0,1,2,0,2,0,0,0,24
20220,20220412,平地原住民,屏東縣,女,2615,1265,8,1086,4,53,151,0,9,0,2,10,0,5,0,0,0,22
20287,20220412,平地原住民,臺東縣,男,28477,18242,11,4368,17,793,3957,1,18,0,0,60,0,4,0,0,0,1006
20288,20220412,平地原住民,臺東縣,女,27007,17485,19,4188,29,747,3779,1,21,0,3,55,2,5,1,0,0,672
20321,20220412,平地原住民,花蓮縣,男,28580,26606,15,135,19,14,246,0,20,3,0,360,40,338,2,0,0,782
20322,20220412,平地原住民,花蓮縣,女,28036,26261,33,187,36,28,292,1,33,1,0,314,44,374,0,0,0,432
20349,20220412,平地原住民,澎湖縣,男,159,126,0,19,1,1,11,0,1,0,0,0,0,0,0,0,0,0
20350,20220412,平地原住民,澎湖縣,女,176,131,1,29,0,0,14,0,0,1,0,0,0,0,0,0,0,0
20363,20220412,平地原住民,基隆市,男,3938,3705,7,47,1,0,43,0,4,0,1,7,0,3,3,0,0,117
20364,20220412,平地原住民,基隆市,女,4025,3798,11,50,0,1,60,0,6,1,1,8,0,4,3,0,0,82
20379,20220412,平地原住民,新竹市,男,1016,795,19,43,0,7,41,0,68,0,3,2,1,0,0,0,0,37
20380,20220412,平地原住民,新竹市,女,1207,914,44,61,1,6,59,0,84,1,3,2,2,2,0,0,0,28
20387,20220412,平地原住民,嘉義市,男,153,110,1,8,0,5,19,0,1,0,0,1,0,3,0,0,0,5
20388,20220412,平地原住民,嘉義市,女,240,165,1,27,0,8,26,0,1,0,1,6,0,3,0,0,0,2
20395,20220412,平地原住民,金門縣,男,332,293,1,6,0,6,6,0,5,0,0,1,0,0,0,0,0,14
20396,20220412,平地原住民,金門縣,女,354,305,4,14,0,2,9,0,13,0,2,2,0,0,0,0,0,3
20409,20220412,平地原住民,連江縣,男,86,72,0,6,0,0,3,0,2,0,0,1,0,0,0,0,0,2
20410,20220412,平地原住民,連江縣,女,60,53,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20421,20220412,山地原住民,新北市,男,8060,46,3384,1320,1721,153,6,87,76,38,0,0,932,0,144,8,0,145
20422,20220412,山地原住民,新北市,女,10267,63,4308,1664,2030,188,12,147,119,55,0,0,1273,0,207,7,0,194
20481,20220412,山地原住民,臺北市,男,2902,18,1191,508,458,85,0,67,32,19,0,0,369,0,95,0,1,59
20482,20220412,山地原住民,臺北市,女,4179,18,1722,649,647,117,0,112,40,33,0,0,559,0,160,1,1,120
20507,20220412,山地原住民,桃園市,男,16631,83,10288,2026,2119,152,10,103,137,50,0,0,1213,0,245,0,1,204
20508,20220412,山地原住民,桃園市,女,19036,112,11242,2498,2738,183,19,114,167,77,0,0,1350,0,309,1,4,222
20535,20220412,山地原住民,臺中市,男,9751,41,4328,2169,2071,109,6,116,11,38,1,0,337,0,430,6,10,78
20536,20220412,山地原住民,臺中市,女,11969,70,5044,2597,2758,129,3,183,24,58,1,1,466,0,514,7,15,99
20595,20220412,山地原住民,臺南市,男,1989,12,282,872,479,86,2,47,5,13,0,0,135,0,32,3,0,21
20596,20220412,山地原住民,臺南市,女,2754,20,437,1145,680,119,1,63,5,11,0,0,186,0,54,1,5,27
20671,20220412,山地原住民,高雄市,男,10677,55,632,3100,4621,1223,2,253,7,19,0,0,328,0,69,185,173,10
20672,20220412,山地原住民,高雄市,女,11939,86,861,3926,4627,1296,5,314,14,23,0,0,346,0,114,172,146,9
20751,20220412,山地原住民,宜蘭縣,男,7488,11,6878,76,120,17,0,14,8,3,0,0,225,0,19,1,1,115
20752,20220412,山地原住民,宜蘭縣,女,7538,11,6701,136,218,15,3,16,6,4,1,0,328,0,27,1,1,70
20777,20220412,山地原住民,新竹縣,男,9434,7,8124,203,164,24,0,18,643,9,0,0,100,0,33,0,0,109
20778,20220412,山地原住民,新竹縣,女,9506,26,7947,262,275,23,2,26,625,10,0,0,166,0,51,0,1,92
20805,20220412,山地原住民,苗栗縣,男,3314,1,2833,166,146,9,4,5,33,8,0,0,59,0,29,2,0,19
20806,20220412,山地原住民,苗栗縣,女,3569,8,2862,206,243,12,1,15,57,9,0,0,89,0,36,1,0,30
20843,20220412,山地原住民,彰化縣,男,1344,15,186,469,466,37,0,22,6,6,0,0,68,0,55,0,1,13
20844,20220412,山地原住民,彰化縣,女,1794,24,338,594,575,49,1,29,5,5,1,0,86,0,61,2,7,17
20897,20220412,山地原住民,南投縣,男,13993,0,2846,174,7172,28,2,114,9,2,0,0,50,0,3585,8,0,3
20898,20220412,山地原住民,南投縣,女,13711,8,2984,264,6859,41,1,145,12,3,1,0,81,0,3303,3,4,2
20925,20220412,山地原住民,雲林縣,男,553,5,111,149,154,23,0,14,4,6,0,0,64,0,15,0,0,8
20926,20220412,山地原住民,雲林縣,女,795,5,202,209,212,31,1,33,0,4,0,0,66,0,19,2,0,11
20967,20220412,山地原住民,嘉義縣,男,2428,2,70,109,149,5,0,2030,4,0,0,0,22,0,14,2,0,21
20968,20220412,山地原住民,嘉義縣,女,2582,0,125,165,188,12,2,1982,4,1,1,0,46,0,26,2,1,27
21005,20220412,山地原住民,屏東縣,男,27766,128,186,23662,327,2973,1,33,7,4,1,0,95,0,21,9,5,314
21006,20220412,山地原住民,屏東縣,女,28218,144,319,23654,519,3092,4,39,13,11,0,0,126,0,28,14,4,251
21073,20220412,山地原住民,臺東縣,男,11537,25,206,4291,4271,271,7,12,7,2135,0,0,89,0,20,1,3,199
21074,20220412,山地原住民,臺東縣,女,11375,52,304,4095,4202,292,13,33,12,2097,0,0,147,0,22,1,3,102
21107,20220412,山地原住民,花蓮縣,男,18463,37,1174,280,4254,16,3,10,14,8,0,0,11630,1,486,1,0,549
21108,20220412,山地原住民,花蓮縣,女,18378,58,1509,369,4049,34,6,21,10,17,0,1,11538,1,461,3,0,301
21135,20220412,山地原住民,澎湖縣,男,159,0,48,49,27,6,0,2,1,1,0,0,12,0,9,1,2,1
21136,20220412,山地原住民,澎湖縣,女,161,0,48,44,42,5,0,5,1,0,0,0,8,0,7,0,1,0
21149,20220412,山地原住民,基隆市,男,647,14,281,81,118,10,0,9,4,3,0,0,101,0,20,0,0,6
21150,20220412,山地原住民,基隆市,女,862,21,396,116,140,8,0,21,3,6,0,0,124,0,14,0,0,13
21165,20220412,山地原住民,新竹市,男,883,1,500,113,86,8,0,4,49,1,0,0,89,0,17,0,0,15
21166,20220412,山地原住民,新竹市,女,1369,4,815,158,112,21,0,16,73,5,0,0,111,0,24,0,0,30
21173,20220412,山地原住民,嘉義市,男,348,1,26,40,67,6,0,180,4,0,0,0,12,0,11,0,0,1
21174,20220412,山地原住民,嘉義市,女,463,0,71,67,79,5,0,214,1,0,0,0,16,0,9,0,0,1
21181,20220412,山地原住民,金門縣,男,283,3,63,80,62,8,0,12,0,0,0,0,43,0,6,0,1,5
21182,20220412,山地原住民,金門縣,女,256,1,68,69,67,9,0,9,1,0,0,0,24,0,6,0,0,2
21195,20220412,山地原住民,連江縣,男,84,0,23,17,18,3,0,2,0,0,0,0,18,0,3,0,0,0
21196,20220412,山地原住民,連江縣,女,50,0,14,8,6,0,0,1,1,2,0,0,14,0,3,0,0,1
21205,20220517,不分平地山地,新北市,男,26701,16183,3438,2112,1732,246,640,87,223,37,24,139,928,39,147,8,0,718
21206,20220517,不分平地山地,新北市,女,30998,17797,4421,2571,2076,311,773,147,334,56,28,160,1282,21,208,7,0,806
21265,20220517,不分平地山地,臺北市,男,7278,3581,1220,764,463,111,221,68,88,18,7,24,368,16,95,0,1,233
21266,20220517,不分平地山地,臺北市,女,9684,4476,1744,969,645,145,282,111,100,33,16,22,563,21,160,1,1,395
21291,20220517,不分平地山地,桃園市,男,37894,18525,10429,2945,2130,252,630,102,517,51,16,101,1223,82,245,0,1,645
21292,20220517,不分平地山地,桃園市,女,41422,19376,11448,3554,2777,290,663,115,662,78,19,85,1365,61,309,1,4,615
21319,20220517,不分平地山地,臺中市,男,16860,5285,4382,3211,2099,198,367,119,102,39,70,18,338,9,434,6,10,173
21320,20220517,不分平地山地,臺中市,女,19703,5697,5100,3729,2783,241,434,186,128,59,101,37,471,7,515,7,14,194
21379,20220517,不分平地山地,臺南市,男,3674,1200,287,1131,492,95,168,46,12,13,6,9,134,4,31,3,0,43
21380,20220517,不分平地山地,臺南市,女,5042,1622,443,1492,689,137,223,63,22,11,10,10,186,5,55,1,5,68
21455,20220517,不分平地山地,高雄市,男,17040,4807,641,4123,4633,1297,414,258,27,19,8,20,330,5,68,185,174,31
21456,20220517,不分平地山地,高雄市,女,19236,5470,876,5148,4669,1347,489,316,50,24,10,19,352,7,115,172,146,26
21535,20220517,不分平地山地,宜蘭縣,男,8728,1072,6909,132,121,27,44,14,13,0,2,9,228,5,20,1,1,130
21536,20220517,不分平地山地,宜蘭縣,女,9144,1364,6722,232,217,27,69,16,24,4,2,12,331,2,27,1,1,93
21561,20220517,不分平地山地,新竹縣,男,10858,943,8278,267,162,41,73,19,782,9,5,3,106,5,35,0,0,130
21562,20220517,不分平地山地,新竹縣,女,11225,1168,8103,375,280,37,78,26,797,10,4,5,164,7,51,0,1,119
21589,20220517,不分平地山地,苗栗縣,男,5588,674,3127,197,148,10,43,6,1222,8,4,5,61,0,30,2,0,51
21590,20220517,不分平地山地,苗栗縣,女,5885,857,3140,253,249,14,52,18,1090,9,7,9,90,1,36,1,0,59
21627,20220517,不分平地山地,彰化縣,男,2704,1023,192,649,472,55,78,22,12,6,15,15,71,0,57,0,1,36
21628,20220517,不分平地山地,彰化縣,女,3471,1246,351,805,581,77,141,30,17,5,11,11,87,0,60,2,7,40
21681,20220517,不分平地山地,南投縣,男,14756,452,2847,215,7167,33,28,114,19,3,224,2,54,1,3583,8,0,6
21682,20220517,不分平地山地,南投縣,女,14721,642,2995,334,6876,48,50,146,25,3,197,4,82,2,3307,3,4,3
21709,20220517,不分平地山地,雲林縣,男,1089,429,113,204,155,29,21,14,11,6,0,2,66,0,16,0,0,23
21710,20220517,不分平地山地,雲林縣,女,1625,670,209,278,212,35,46,33,12,4,0,3,67,2,22,2,0,30
21751,20220517,不分平地山地,嘉義縣,男,2788,257,74,139,149,8,28,2032,16,0,6,3,23,0,14,2,0,37
21752,20220517,不分平地山地,嘉義縣,女,3146,405,139,212,187,18,46,1987,21,1,12,2,47,1,26,2,1,39
21789,20220517,不分平地山地,屏東縣,男,30083,1112,197,24817,328,3008,101,33,8,5,2,2,96,2,23,9,4,336
21790,20220517,不分平地山地,屏東縣,女,30875,1428,326,24761,520,3149,156,41,22,12,2,10,124,5,28,14,4,273
21857,20220517,不分平地山地,臺東縣,男,40037,18274,219,8670,4290,1067,3964,14,27,2134,0,59,90,4,19,1,3,1202
21858,20220517,不分平地山地,臺東縣,女,38426,17572,324,8297,4223,1042,3803,34,33,2092,3,55,148,5,23,1,3,768
21891,20220517,不分平地山地,花蓮縣,男,47024,26620,1193,413,4280,30,250,10,34,11,0,359,11676,338,486,1,0,1323
21892,20220517,不分平地山地,花蓮縣,女,46397,26310,1541,557,4078,63,299,22,40,18,0,315,11584,375,463,3,0,729
21919,20220517,不分平地山地,澎湖縣,男,321,126,50,69,28,7,11,2,2,1,0,0,12,0,9,1,2,1
21920,20220517,不分平地山地,澎湖縣,女,336,131,48,74,41,5,14,4,1,1,0,0,9,0,7,0,1,0
21933,20220517,不分平地山地,基隆市,男,4584,3716,288,129,118,13,43,9,8,4,1,6,101,3,23,0,0,122
21934,20220517,不分平地山地,基隆市,女,4887,3817,406,165,142,10,62,21,9,7,1,8,124,4,16,0,0,95
21949,20220517,不分平地山地,新竹市,男,1895,800,517,154,84,15,41,4,117,1,3,2,87,0,17,0,0,53
21950,20220517,不分平地山地,新竹市,女,2572,919,853,219,112,28,60,16,158,7,3,2,111,2,24,0,0,58
21957,20220517,不分平地山地,嘉義市,男,499,110,27,48,68,11,19,178,5,0,0,1,12,3,11,0,0,6
21958,20220517,不分平地山地,嘉義市,女,702,165,74,93,78,13,26,212,2,0,1,6,16,3,10,0,0,3
21965,20220517,不分平地山地,金門縣,男,610,294,63,86,62,14,6,12,5,0,0,1,42,0,6,0,1,18
21966,20220517,不分平地山地,金門縣,女,615,306,72,84,70,11,9,9,14,0,2,2,25,0,6,0,0,5
21979,20220517,不分平地山地,連江縣,男,169,71,23,22,18,3,3,2,2,0,0,1,18,0,4,0,0,2
21980,20220517,不分平地山地,連江縣,女,114,54,14,16,6,0,1,1,2,2,0,0,14,0,3,0,0,1
21991,20220517,平地原住民,新北市,男,18646,16137,45,792,14,96,634,0,147,0,24,139,3,39,2,0,0,574
21992,20220517,平地原住民,新北市,女,20726,17734,100,914,45,123,761,0,216,1,28,160,9,21,0,0,0,614
22051,20220517,平地原住民,臺北市,男,4370,3564,27,254,2,26,221,0,56,0,7,24,1,16,0,0,0,172
22052,20220517,平地原住民,臺北市,女,5516,4458,28,317,2,29,282,0,60,0,16,22,3,21,0,0,0,278
22077,20220517,平地原住民,桃園市,男,21259,18438,143,911,15,102,620,0,381,0,16,101,6,82,1,0,0,443
22078,20220517,平地原住民,桃園市,女,22378,19265,219,1049,25,111,644,1,495,0,19,85,9,61,0,0,0,395
22105,20220517,平地原住民,臺中市,男,7103,5244,50,1044,29,90,361,0,90,0,69,18,4,9,0,0,0,95
22106,20220517,平地原住民,臺中市,女,7761,5627,63,1148,32,114,431,0,104,0,100,36,3,7,1,0,0,95
22165,20220517,平地原住民,臺南市,男,1684,1187,4,260,9,9,166,0,7,0,6,9,1,4,0,0,0,22
22166,20220517,平地原住民,臺南市,女,2288,1601,3,347,10,22,222,0,16,0,10,10,1,5,0,0,0,41
22241,20220517,平地原住民,高雄市,男,6374,4752,10,1039,14,66,412,6,20,0,8,20,1,5,0,0,0,21
22242,20220517,平地原住民,高雄市,女,7293,5386,17,1235,24,50,484,1,36,1,10,19,4,7,0,0,0,19
22321,20220517,平地原住民,宜蘭縣,男,1231,1062,16,57,0,11,44,0,5,0,2,9,1,5,0,0,0,19
