"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔不動產、廠房及設備比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力-平均收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-不動產、廠房及設備週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-權益報酬率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"3346","麗清",67.75,283.90,150.09,94.49,150.21,2.83,128.97,2.41,151.45,6.40,0.89,1.07,1.21,2.84,0.47,0.30,-4.55,13.26,-5.80
"3356","奇偶",15.94,72106.81,635.13,371.42,55.96,8.87,41.14,0.74,493.24,498.91,0.59,4.76,6.22,23.04,8.68,1.19,24.87,111.50,-1.77
"3376","新日興",25.93,286.05,254.39,219.14,20352.84,2.63,138.78,5.17,70.59,2.00,0.55,7.80,10.57,120.81,14.03,8.68,30.85,103.46,2.61
"3380","明泰",50.03,333.62,155.15,82.91,1476.31,6.96,52.44,2.93,124.57,8.54,1.29,4.83,8.86,28.31,3.44,1.69,11.96,13.78,6.14
"2501","國建",66.59,1045.08,188.04,51.45,3.12,33.25,10.97,0.34,1073.52,3.53,0.23,2.19,4.90,14.55,7.74,1.04,-1.77,27.27,-3.24
"2504","國產",37.36,244.11,139.60,124.87,5829.41,2.84,128.52,22.67,16.10,1.92,0.57,11.53,18.06,43.45,19.90,3.51,32.85,71.89,3.78
"2505","國揚",42.70,13072.85,205.14,40.50,19.13,12.63,28.89,0.27,1351.85,51.80,0.23,2.99,5.15,14.56,12.29,1.28,0.00,173.97,0.00
"2506","太設",34.12,495.32,211.70,75.02,10.39,21.04,17.34,0.23,1586.95,0.41,0.06,5.58,7.99,21.50,82.99,1.59,"NA",173.76,"NA"
"2509","全坤建",45.21,2718.75,219.30,61.40,-0.69,5.89,61.96,0.05,7300.00,0.95,0.03,-0.98,-3.27,-6.65,-73.64,-0.67,-33.89,52.58,-25.38
"2511","太子",45.81,676.65,216.37,151.48,5.76,16.30,22.39,0.97,376.28,2.29,0.26,2.94,5.57,9.66,11.29,0.91,54.61,424.07,21.08
"2514","龍邦",58.66,272.20,95.47,57.41,462.62,8.85,41.24,2.18,167.43,1.63,0.36,1.72,3.19,11.80,3.61,0.91,14.01,-50.36,8.98
"2515","中工",49.76,993.30,249.03,119.23,5.01,3.53,103.39,0.81,450.61,4.88,0.33,2.01,3.53,6.53,5.33,0.54,0.00,8.65,0.00
"2516","新建",78.32,234.39,95.66,92.12,-3220.22,87.74,4.16,"NA","NA",10.71,1.09,-12.04,-46.24,-34.08,-11.28,-3.42,-9.20,-1476.22,-49.87
"2520","冠德",61.40,442.71,161.18,77.97,13.68,12.64,28.87,0.68,536.76,3.34,0.39,6.15,15.06,69.29,14.55,4.31,10.00,368.10,4.49
"2524","京城",50.73,3345.87,330.97,8.25,4.46,32.38,11.27,0.04,9125.00,4.41,0.10,3.43,6.00,31.42,29.84,2.73,"NA",66.93,"NA"
"2527","宏璟",51.45,1050.36,129.32,4.59,4.73,55.94,6.52,0.09,"*****",1.31,0.07,2.07,2.87,14.38,20.61,1.09,-34.01,-208.34,-54.80
"2528","皇普",73.12,3970.09,186.94,13.04,1.65,10.85,33.64,0.08,4562.50,14.93,0.10,1.37,5.07,7.78,13.79,0.64,"NA","NA","NA"
"2530","華建",48.23,10031.02,237.81,34.70,2.50,313.49,1.16,0.09,4055.55,16.84,0.11,2.42,4.65,4.81,22.34,0.56,"NA",4.88,0.00
"2534","宏盛",51.42,1063455.39,157.35,24.38,11.52,234.89,1.55,0.27,1351.85,2892.55,0.22,6.69,13.85,42.87,28.20,4.15,43.37,115.09,19.12
"2535","達欣工",58.50,2545.62,245.00,175.60,24.32,15.21,23.99,0.39,935.89,34.49,0.77,5.44,12.73,45.00,6.77,3.66,0.00,31.78,-5.74
"2536","宏普",68.96,20232.84,153.32,16.91,1.06,11.39,32.04,0.01,36500.00,8.63,0.01,0.55,-0.52,0.68,-9.13,-0.16,-14.30,-82.43,-21.32
"2537","聯上發",72.53,106203.33,159.23,20.60,1.99,415.36,0.87,0.10,3650.00,290.20,0.11,1.19,1.84,4.13,4.63,0.26,0.00,0.64,-4.41
"2538","基泰",75.32,4853.15,127.65,60.02,1.86,9.42,38.74,0.01,36500.00,2.71,0.01,1.52,2.82,4.30,50.33,0.44,31.99,166.87,94.64
"2539","櫻花建",52.48,24845.42,262.94,18.14,11.35,498.92,0.73,0.21,1738.09,119.47,0.30,7.18,16.32,26.03,24.03,2.05,14.30,27.57,7.71
"2540","愛山林",77.36,1092.88,132.58,30.04,336.21,2.38,153.36,0.22,1659.09,5.51,0.19,2.73,7.17,22.66,9.39,1.67,0.00,0.00,0.00
"2542","興富發",78.21,1313.54,139.43,22.04,5.85,8.86,41.19,0.11,3318.18,5.13,0.12,2.19,8.24,28.42,14.66,2.29,-6.23,-45.12,-24.50
"2543","皇昌",78.09,128.74,96.15,73.00,4.60,3.71,98.38,4.24,86.08,3.33,0.77,3.06,10.13,12.14,3.23,1.02,14.30,54.63,26.88
"2545","皇翔",75.93,561.88,139.36,12.02,3.69,23.29,15.67,0.14,2607.14,1.49,0.14,4.71,15.40,60.03,26.82,5.78,-5.37,-0.26,-12.67
"2546","根基",64.52,2728.97,150.29,123.00,314.94,6.62,55.13,0.99,368.68,107.92,1.35,9.98,27.23,113.66,7.38,8.98,12.53,239.56,14.71
"2547","日勝生",79.58,427.67,79.03,31.16,1.35,5.23,69.78,0.35,1042.85,0.65,0.10,1.26,0.92,3.75,1.73,0.08,2.40,368.76,0.73
"2548","華固",53.39,10981.92,202.58,20.44,3493.00,"NA","NA","NA","NA",72.70,0.35,7.23,15.59,133.94,19.89,10.69,22.53,249.24,9.73
"2597","潤弘",63.84,293.32,107.74,47.80,4013.05,9.90,36.86,0.66,553.03,6.55,1.23,10.97,26.12,142.02,8.65,11.14,11.78,18.55,-2.63
"2601","益航",61.85,207.83,89.84,56.19,83.89,11.77,31.01,1.11,328.82,0.46,0.17,0.88,-2.64,-1.65,-5.62,0.01,6.51,104.06,0.90
"2603","長榮",34.36,342.37,293.51,287.78,123.70,17.04,21.42,"NA","NA",3.44,0.84,46.55,73.66,1887.26,55.19,87.07,256.21,470.06,37.85
"2605","新興",19.37,133.11,242.17,233.41,357.95,9.23,39.54,"NA","NA",30.35,19.64,1.97,1.99,5.13,7.82,0.34,66.06,183.02,2.93
"2606","裕民",56.95,184.35,157.72,153.99,8.85,19.79,18.44,"NA","NA",0.48,0.20,7.01,15.05,52.93,31.09,5.21,37.97,72.27,4.94
"2607","榮運",29.08,239.69,379.15,372.64,33.67,8.01,45.56,"NA","NA",0.87,0.42,9.00,12.76,38.79,20.87,3.30,170.38,108.44,11.62
"2608","嘉里大榮",50.84,139.99,112.13,108.42,13.62,6.10,59.83,1.01,361.38,0.86,0.52,6.02,11.53,36.09,10.73,2.66,74.87,111.91,7.15
"2609","陽明",32.35,570.38,445.91,438.28,98.43,22.99,15.87,"NA","NA",5.02,0.84,40.99,62.62,669.00,48.16,51.71,276.66,445.66,28.53
"2610","華航",75.39,174.06,97.99,81.48,194.07,12.25,29.79,"NA","NA",1.17,0.51,1.45,3.00,4.42,1.49,0.48,65.75,678.90,13.23
"2611","志信",24.48,1449.78,598.52,541.57,-18.08,5.06,72.13,3.29,110.94,3.14,0.19,-6.38,-8.68,-12.73,-35.60,-1.37,32.03,106.10,-2.24
"2612","中航",43.03,123.61,151.17,149.10,653.65,13.76,26.52,"NA","NA",0.34,0.22,4.49,6.95,42.60,17.37,3.88,59.05,149.35,5.13
"2613","中櫃",69.35,208.36,114.87,98.92,8.21,5.28,69.12,"NA","NA",0.70,0.29,1.54,4.42,13.43,4.55,1.05,72.29,168.69,10.29
"2614","東森",73.72,452.53,115.77,98.64,-515.99,11.18,32.64,3.09,118.12,2.71,0.38,-9.88,-32.61,-31.94,-29.42,-3.29,35.98,98.10,11.51
"2615","萬海",38.11,275.63,402.94,389.37,84.09,42.06,8.67,"NA","NA",2.62,0.83,30.29,50.27,441.81,35.96,33.17,279.39,224.30,29.98
"2616","山隆",48.76,200.91,117.24,99.64,10.33,20.88,17.48,51.13,7.13,5.06,1.89,3.25,5.68,25.23,1.61,2.13,26.45,106.08,4.18
"2617","台航",36.19,138.21,256.56,248.32,13.80,65.78,5.54,"*****","*****",0.26,0.16,8.97,12.86,51.33,52.03,4.83,133.94,99.24,5.41
"2618","長榮航",69.88,195.71,109.15,103.82,431.59,"NA","NA","NA","NA",1.06,0.43,3.37,8.28,17.66,5.67,1.34,81.36,202.26,23.77
"2630","亞航",60.81,248.86,151.22,102.41,153.94,3.11,117.36,3.50,104.28,5.82,0.84,0.79,0.69,1.03,0.33,0.08,0.26,-105.14,-0.97
"2633","台灣高鐵",83.20,289143.40,111.01,99.09,1.68,68.77,5.30,"NA","NA",312.47,0.09,2.24,5.58,7.58,10.15,0.67,33.95,206.40,90.24
"2634","漢翔",62.92,290.00,180.30,83.69,13.44,3.53,103.39,1.79,203.91,3.31,0.72,4.21,10.79,21.60,5.38,1.73,15.04,74.31,4.92
"2636","台驊投控",49.11,1137.51,192.33,191.05,71.53,7.66,47.65,"NA","NA",48.78,1.65,15.08,27.19,237.75,9.36,18.03,27.84,222.00,4.62
"2637","慧洋-KY",49.95,108.95,88.71,84.85,9.10,144.62,2.52,90.11,4.05,0.33,0.26,13.41,25.74,141.86,42.42,14.16,136.20,137.62,9.50
"2642","宅配通",51.91,498.27,156.57,152.87,"NA",6.02,60.63,18.29,19.95,6.78,0.94,4.00,7.13,22.65,3.91,1.85,44.00,148.36,12.44
"2645","長榮航太",49.89,281.26,293.99,223.86,1573.82,5.69,64.14,4.88,74.79,1.73,0.54,7.63,15.32,55.81,13.35,4.48,37.71,215.98,2.26
"2701","萬企",13.55,2600.86,1216.49,1216.14,"NA",4.34,84.10,"NA","NA",0.65,0.03,2.36,2.74,5.54,93.43,0.47,70.43,94.75,0.23
"2702","華園",63.11,187.52,247.04,245.90,458.56,44.77,8.15,24.61,14.83,0.35,0.16,6.54,13.52,48.73,29.47,2.70,29.70,121.30,3.75
"2704","國賓",27.99,1248.99,783.19,773.27,146.26,38.52,9.47,9.66,37.78,1.05,0.08,6.30,8.58,30.03,75.09,2.97,-168.76,-72.56,-16.03
"2705","六福",68.84,270.88,30.91,24.67,-0.81,31.32,11.65,26.94,13.54,0.31,0.10,-1.11,-6.25,-16.56,-18.92,-1.66,14.16,22.14,1.11
"2706","第一店",13.20,2936.35,2026.69,2025.41,389.18,288.93,1.26,"NA","NA",0.78,0.03,2.81,3.24,7.31,103.76,0.60,105.76,104.51,0.67
"2707","晶華",55.14,379.09,141.89,138.21,22.39,31.50,11.58,33.06,11.04,2.61,0.52,9.90,20.59,102.37,18.15,7.09,80.59,102.77,7.38
"2712","遠雄來",34.31,95.72,62.52,55.50,1484.60,50.16,7.27,21.83,16.72,0.36,0.32,1.57,2.00,2.37,4.53,0.23,28.88,71.14,3.23
"2722","夏都",26.45,192.01,120.84,115.56,21.36,68.79,5.30,34.47,10.58,0.70,0.31,5.69,7.32,16.70,17.79,1.38,62.20,160.00,15.37
"2723","美食-KY",47.33,219.32,119.86,99.99,508.50,60.52,6.03,9.47,38.54,2.99,0.95,2.83,4.32,40.26,2.41,2.68,41.49,191.73,13.49
"2727","王品",74.58,285.75,94.19,61.01,340.62,41.53,8.78,4.90,74.48,8.82,1.30,2.76,8.60,48.03,1.41,5.15,36.24,134.31,54.34
"2731","雄獅",77.58,721.31,119.43,100.84,-16.68,11.63,31.38,12.72,28.69,8.14,0.56,-11.79,-47.52,-91.60,-22.07,-8.91,6.49,-11.33,7.22
"2739","寒舍",94.99,1200.42,35.92,31.13,-105.66,52.19,6.99,31.84,11.46,3.34,0.24,-1.20,-44.46,-43.13,-9.88,-3.69,28.83,254.78,77.79
"2748","雲品",58.49,169.25,125.84,121.47,7.79,35.93,10.15,50.42,7.23,0.98,0.43,4.77,10.65,26.88,9.62,2.20,44.19,134.01,12.84
"2753","八方雲集",42.57,260.85,177.75,154.94,29.92,50.44,7.23,19.57,18.65,4.17,1.22,11.95,20.17,125.63,9.49,10.00,99.38,135.31,17.78
"2762","世界健身-KY",85.30,208.25,33.62,32.04,2.68,65.11,5.60,"NA","NA",1.53,0.50,2.68,11.07,72.69,3.43,6.08,44.02,"NA",11.64
"2801","彰銀",93.70,"NA","NA","NA","NA","NA","NA","NA","NA",1.63,0.01,0.42,6.44,12.32,32.14,1.04,"NA","NA","NA"
"2809","京城銀",88.84,"NA","NA","NA","NA","NA","NA","NA","NA",1.29,0.01,0.61,4.84,26.50,41.30,1.98,"NA","NA","NA"
"2812","台中銀",91.28,"NA","NA","NA","NA","NA","NA","NA","NA",1.00,0.02,0.68,8.06,13.16,35.59,1.12,"NA","NA","NA"
"2816","旺旺保",73.75,"NA","NA","NA","NA","NA","NA","NA","NA",6.66,0.46,-7.05,-23.51,-59.15,-15.55,-5.91,"NA","NA","NA"
"2820","華票",88.75,"NA","NA","NA","NA","NA","NA","NA","NA",11.02,0.01,0.48,4.38,8.95,63.24,0.77,"NA","NA","NA"
"2832","台產",52.39,"NA","NA","NA","NA","NA","NA","NA","NA",14.34,0.29,3.24,6.38,23.47,11.09,1.86,"NA","NA","NA"
"2834","臺企銀",94.98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",1.39,0.49,9.84,14.99,35.48,1.26,"NA","NA","NA"
"2836","高雄銀",94.22,"NA","NA","NA","NA","NA","NA","NA","NA","NA",0.01,0.33,5.54,9.21,23.97,0.75,"NA","NA","NA"
"2838","聯邦銀",92.53,"NA",279.11,"NA","NA","NA","NA","NA","NA",1.42,0.01,0.42,5.62,11.99,22.15,0.85,"NA","NA","NA"
"2845","遠東銀",92.58,"NA","NA","NA","NA","NA","NA","NA","NA",3.03,0.02,0.50,7.03,10.30,31.33,1.00,"NA","NA","NA"
"2849","安泰銀",90.59,"NA","NA","NA","NA","NA","NA","NA","NA","NA",1.75,0.31,3.15,6.59,17.81,0.54,"NA","NA","NA"
"2850","新產",65.84,"NA","NA","NA","NA","NA","NA","NA","NA",16.51,0.43,4.56,13.23,78.29,10.58,6.34,"NA","NA","NA"
"2851","中再保",66.19,"NA","NA","NA","NA","NA","NA","NA","NA",66.88,0.42,0.51,1.51,0.29,1.19,0.41,"NA","NA","NA"
"2852","第一保",57.16,"NA","NA","NA","NA","NA","NA","NA","NA",10.45,0.40,3.24,7.53,22.41,8.06,1.86,"NA","NA","NA"
"2855","統一證",68.59,1142.17,131.45,131.39,"NA","NA","NA","NA","NA","NA","NA",0.83,2.39,6.69,11.74,0.50,11.47,285.42,16.15
"2867","三商壽",98.02,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",-0.94,-38.87,-36.73,-12.46,-4.34,"NA","NA","NA"
"2880","華南金",94.91,"NA","NA","NA","NA","NA","NA","NA","NA",164.90,1.51,0.49,8.98,15.39,32.25,1.27,"NA","NA","NA"
"2881","富邦金",94.58,"NA","NA","NA","NA","NA","NA","NA","NA","NA",0.02,0.45,6.15,43.55,18.45,3.54,"NA","NA","NA"
"2882","國泰金",94.93,"NA",1725.60,"NA","NA","NA","NA","NA","NA",3.31,0.03,0.49,4.98,30.83,11.12,2.58,"NA","NA","NA"
"2883","開發金",94.09,"NA","NA","NA","NA","NA","NA","NA","NA",2.84,0.02,0.47,6.53,11.90,17.10,0.98,"NA","NA","NA"
